,Code,Year,incidents,successes,Population,EducationPctGdp,FertilityRate,IncomePerCapita,InfantMortality,Homicidesper100k
560,ARM,1980,0.0,0.0,3099751.0,,2.51,,61.3,
561,ARM,1981,0.0,0.0,3148092.0,,2.499,,59.1,
562,ARM,1982,0.0,0.0,3193686.0,,2.503,,57.1,
563,ARM,1983,0.0,0.0,3238594.0,,2.517,,55.1,
564,ARM,1984,0.0,0.0,3285595.0,,2.5380000000000003,,53.2,
565,ARM,1985,0.0,0.0,3335935.0,,2.559,,51.4,
566,ARM,1986,0.0,0.0,3392256.0,,2.5780000000000003,,49.5,
567,ARM,1987,0.0,0.0,3451942.0,,2.591,,47.8,
568,ARM,1988,0.0,0.0,3504651.0,,2.592,,49.9,
569,ARM,1989,0.0,0.0,3536469.0,,2.5780000000000003,,44.2,
570,ARM,1990,0.0,0.0,3538165.0,,2.544,,42.4,5.0
571,ARM,1991,1.0,1.0,3505251.0,,2.484,,40.6,5.3
572,ARM,1992,2.0,2.0,3442810.0,,2.4,,38.8,8.9
573,ARM,1993,0.0,0.0,3363098.0,,2.2969999999999997,,37.0,8.0
574,ARM,1994,4.0,4.0,3283660.0,,2.1790000000000003,,35.3,4.8
575,ARM,1995,1.0,1.0,3217342.0,,2.056,,33.6,3.6
576,ARM,1996,1.0,1.0,3168215.0,1.84902000427246,1.9380000000000002,,32.1,3.6
577,ARM,1997,0.0,0.0,3133086.0,,1.8319999999999999,470.77036430000004,30.6,3.2
578,ARM,1998,2.0,1.0,3108684.0,,1.7469999999999999,,29.2,3.0
579,ARM,1999,2.0,2.0,3089017.0,2.2361900806427,1.685,,27.8,2.9
580,ARM,2000,2.0,2.0,3069588.0,2.77632999420166,1.6480000000000001,539.6935216,26.6,3.0
581,ARM,2001,2.0,1.0,3050655.0,2.46080994606018,1.635,606.0076707000001,25.3,2.9
582,ARM,2002,0.0,0.0,3033897.0,2.13892006874084,1.6369999999999998,682.849075,24.1,2.3
583,ARM,2003,0.0,0.0,3017806.0,2.15119004249573,1.6480000000000001,815.8932442,23.0,2.5
584,ARM,2004,0.0,0.0,3000612.0,2.48406004905701,1.665,1047.910412,21.9,2.8
585,ARM,2005,0.0,0.0,2981259.0,2.71550989151001,1.681,1475.618612,20.8,1.9
586,ARM,2006,0.0,0.0,2958500.0,2.71187996864319,1.694,1959.619521,19.8,2.7
587,ARM,2007,1.0,1.0,2933056.0,3.01824998855591,1.702,2886.462806,18.8,2.6
588,ARM,2008,0.0,0.0,2908220.0,3.17114996910095,1.706,3741.633093,17.9,3.3
589,ARM,2009,1.0,1.0,2888584.0,3.8428099155426,1.703,2723.483014,17.0,3.4
590,ARM,2010,0.0,0.0,2877311.0,3.24919009208679,1.693,2918.1105390000002,16.2,1.9
591,ARM,2011,0.0,0.0,2875581.0,3.14213991165161,1.68,3143.545827,15.3,2.5
592,ARM,2012,0.0,0.0,2881922.0,2.77017998695374,1.6640000000000001,3280.341004,14.6,2.3
593,ARM,2013,1.0,0.0,2893509.0,2.64763998985291,1.6480000000000001,3514.236835,13.8,2.2
594,ARM,2014,0.0,0.0,2906220.0,2.24659991264343,1.6340000000000001,3589.730537,13.2,2.5
595,ARM,2015,2.0,1.0,2916950.0,2.81350994110107,1.6219999999999999,3173.764425,12.5,2.6
596,ARM,2016,2.0,2.0,2924816.0,,1.6119999999999999,3087.80998,11.9,3.0
597,ARM,2017,0.0,0.0,,,,,,2.4
598,ARM,2018,0.0,0.0,,,,,,
599,ARM,2019,0.0,0.0,,,,,,
600,ABW,1970,0.0,0.0,59063.0,,2.908,,,
601,ABW,1971,0.0,0.0,59440.0,,2.7880000000000003,,,
602,ABW,1972,0.0,0.0,59840.0,,2.6910000000000003,,,
603,ABW,1973,0.0,0.0,60243.0,,2.613,,,
604,ABW,1974,0.0,0.0,60528.0,,2.552,,,
605,ABW,1975,0.0,0.0,60657.0,,2.506,,,
606,ABW,1976,0.0,0.0,60586.0,,2.472,,,
607,ABW,1977,0.0,0.0,60366.0,,2.4459999999999997,,,
608,ABW,1978,0.0,0.0,60103.0,,2.425,,,
609,ABW,1979,0.0,0.0,59980.0,,2.408,,,
610,ABW,1980,0.0,0.0,60096.0,,2.392,,,
611,ABW,1981,0.0,0.0,60567.0,,2.377,,,
612,ABW,1982,0.0,0.0,61345.0,,2.364,,,
613,ABW,1983,0.0,0.0,62201.0,,2.353,,,
614,ABW,1984,0.0,0.0,62836.0,,2.342,,,
615,ABW,1985,0.0,0.0,63026.0,,2.332,,,
616,ABW,1986,0.0,0.0,62644.0,,2.32,,,
617,ABW,1987,0.0,0.0,61833.0,,2.307,,,
618,ABW,1988,0.0,0.0,61079.0,,2.291,,,
619,ABW,1989,0.0,0.0,61032.0,,2.272,,,
620,ABW,1990,0.0,0.0,62149.0,,2.249,,,0.0
621,ABW,1991,0.0,0.0,64622.0,,2.221,,,
622,ABW,1992,0.0,0.0,68235.0,,2.187,,,
623,ABW,1993,0.0,0.0,72504.0,,2.149,,,
624,ABW,1994,0.0,0.0,76700.0,,2.108,,,
625,ABW,1995,0.0,0.0,80324.0,,2.064,,,7.5
626,ABW,1996,0.0,0.0,83200.0,,2.021,,,
627,ABW,1997,0.0,0.0,85451.0,,1.9780000000000002,,,
628,ABW,1998,0.0,0.0,87277.0,4.76316022872925,1.939,,,
629,ABW,1999,0.0,0.0,89005.0,4.39554023742676,1.903,,,2.2
630,ABW,2000,0.0,0.0,90853.0,4.71468019485474,1.8719999999999999,,,
631,ABW,2001,0.0,0.0,92898.0,4.73949003219604,1.8459999999999999,,,4.3
632,ABW,2002,0.0,0.0,94992.0,4.92427015304565,1.8230000000000002,,,5.3
633,ABW,2003,0.0,0.0,97017.0,,1.8030000000000002,,,4.1
634,ABW,2004,0.0,0.0,98737.0,4.40889978408813,1.787,,,2.0
635,ABW,2005,0.0,0.0,100031.0,4.6807599067688,1.774,,,6.0
636,ABW,2006,0.0,0.0,100832.0,,1.766,,,5.0
637,ABW,2007,0.0,0.0,101220.0,4.79918003082275,1.7630000000000001,,,3.0
638,ABW,2008,0.0,0.0,101353.0,4.91558980941772,1.764,,,4.9
639,ABW,2009,0.0,0.0,101453.0,5.92467021942139,1.7690000000000001,,,3.9
640,ABW,2010,0.0,0.0,101669.0,6.71249008178711,1.776,,,3.9
641,ABW,2011,0.0,0.0,102053.0,6.03687000274658,1.7830000000000001,,,2.0
642,ABW,2012,0.0,0.0,102577.0,6.54905986785889,1.791,,,3.9
643,ABW,2013,0.0,0.0,103187.0,6.80806016921997,1.796,,,5.8
644,ABW,2014,0.0,0.0,103795.0,6.16293001174927,1.8,,,1.9
645,ABW,2015,0.0,0.0,104341.0,,1.801,,,
646,ABW,2016,0.0,0.0,104822.0,,1.8,,,
647,ABW,2017,0.0,0.0,,,,,,
648,ABW,2018,0.0,0.0,,,,,,
649,ABW,2019,0.0,0.0,,,,,,
650,AUS,1970,1.0,1.0,12507000.0,,2.859,2704.288367,17.8,
651,AUS,1971,1.0,1.0,12937000.0,,2.9610000000000003,2855.8584769999998,17.5,
652,AUS,1972,8.0,2.0,13177000.0,,2.7439999999999998,3279.759697,16.9,
653,AUS,1973,0.0,0.0,13380000.0,,2.491,3983.5501270000004,16.1,
654,AUS,1974,1.0,1.0,13723000.0,,2.397,5371.585912,15.3,
655,AUS,1975,0.0,0.0,13893000.0,,2.148,5835.355614,14.4,
656,AUS,1976,0.0,0.0,14033000.0,,2.06,6224.681375,13.4,
657,AUS,1977,0.0,0.0,14192000.0,,2.0069999999999997,6395.639871,12.6,
658,AUS,1978,2.0,2.0,14358000.0,6.01460981369019,1.949,6758.455023,11.9,
659,AUS,1979,2.0,2.0,14514000.0,5.89238023757935,1.9069999999999998,7418.436079000001,11.3,
660,AUS,1980,6.0,5.0,14692000.0,5.68219995498657,1.891,8282.515626999999,10.8,
661,AUS,1981,1.0,1.0,14927000.0,,1.935,9809.349544,10.4,
662,AUS,1982,2.0,2.0,15178000.0,5.48486995697021,1.929,10357.74201,10.1,
663,AUS,1983,0.0,0.0,15369000.0,5.36022996902466,1.9240000000000002,9421.695104,9.8,
664,AUS,1984,0.0,0.0,15544000.0,,1.84,10081.85829,9.6,
665,AUS,1985,0.0,0.0,15758000.0,5.41501998901367,1.923,9153.276602,9.3,
666,AUS,1986,2.0,2.0,16018400.0,5.28000020980834,1.868,9079.039417,9.1,
667,AUS,1987,0.0,0.0,16263900.0,5.07461977005005,1.845,9285.673845000001,8.8,
668,AUS,1988,3.0,2.0,16532200.0,4.91329002380371,1.831,11501.18905,8.4,
669,AUS,1989,2.0,1.0,16814400.0,4.74752998352051,1.838,14206.815980000001,8.0,
670,AUS,1990,0.0,0.0,17065100.0,4.67038011550903,1.902,14205.3991,7.6,2.2
671,AUS,1991,4.0,4.0,17284000.0,4.79306983947754,1.849,14672.07541,7.2,2.0
672,AUS,1992,4.0,3.0,17495000.0,4.68651008605957,1.8880000000000001,14491.742740000002,6.7,1.7
673,AUS,1993,0.0,0.0,17667000.0,5.50922012329102,1.859,13989.306709999999,6.3,1.9
674,AUS,1994,9.0,9.0,17855000.0,5.24751996994019,1.8419999999999999,14450.31512,6.0,1.8
675,AUS,1995,5.0,4.0,18072000.0,5.12904977798462,1.8219999999999998,16143.2216,5.8,2.0
676,AUS,1996,5.0,5.0,18311000.0,5.225830078125,1.796,17433.5353,5.6,1.9
677,AUS,1997,4.0,3.0,18517000.0,,1.778,18674.42654,5.4,2.0
678,AUS,1998,6.0,6.0,18711000.0,,1.7619999999999998,17025.888919999998,5.3,1.8
679,AUS,1999,0.0,0.0,18926000.0,,1.755,16391.33778,5.2,2.0
680,AUS,2000,1.0,0.0,19153000.0,4.89265012741089,1.756,17055.37974,5.1,1.9
681,AUS,2001,2.0,1.0,19413000.0,,1.739,15445.663219999999,5.0,1.8
682,AUS,2002,0.0,0.0,19651400.0,,1.756,15980.146219999999,5.0,1.9
683,AUS,2003,0.0,0.0,19895400.0,,1.7480000000000002,18746.99259,4.9,1.5
684,AUS,2004,0.0,0.0,20127400.0,,1.768,24199.5234,4.8,1.3
685,AUS,2005,0.0,0.0,20394800.0,4.91228008270264,1.807,26372.5391,4.7,1.3
686,AUS,2006,2.0,2.0,20697900.0,4.74273014068604,1.9080000000000001,27738.30748,4.7,1.4
687,AUS,2007,0.0,0.0,20827600.0,4.64631986618041,1.959,30960.0852,4.5,1.2
688,AUS,2008,3.0,2.0,21249200.0,4.62719011306763,1.984,37326.908489999994,4.3,1.2
689,AUS,2009,1.0,1.0,21691700.0,5.08641004562378,1.9709999999999999,33076.0987,4.2,1.2
690,AUS,2010,1.0,1.0,22031750.0,5.55523014068604,1.9280000000000002,39987.50365,4.0,1.0
691,AUS,2011,0.0,0.0,22340024.0,5.09834003448486,1.926,47389.16142,3.9,1.1
692,AUS,2012,0.0,0.0,22728254.0,4.89990997314453,1.9169999999999998,52310.48978,3.6,1.1
693,AUS,2013,1.0,1.0,23117353.0,5.28584003448486,1.851,52704.51043,3.5,1.1
694,AUS,2014,8.0,8.0,23460694.0,5.22533988952637,1.821,47725.13822,3.4,1.0
695,AUS,2015,14.0,13.0,23789338.0,,1.8090000000000002,44097.36566,3.2,1.0
696,AUS,2016,9.0,9.0,24127159.0,,1.8090000000000002,38747.79429,3.1,0.9
697,AUS,2017,4.0,3.0,,,,,,0.8
698,AUS,2018,0.0,0.0,,,,,,
699,AUS,2019,0.0,0.0,,,,,,
700,AUT,1970,0.0,0.0,7467086.0,4.1571798324585,2.29,1762.7995059999998,25.0,
701,AUT,1971,0.0,0.0,7500482.0,4.29268980026245,2.2,2036.3322460000002,24.7,
702,AUT,1972,7.0,2.0,7544201.0,4.4608998298645,2.08,2500.5352550000002,24.1,
703,AUT,1973,2.0,1.0,7586115.0,4.52637004852295,1.94,3336.116637,23.0,
704,AUT,1974,1.0,0.0,7599038.0,4.66719007492065,1.91,3963.764543,21.6,
705,AUT,1975,2.0,2.0,7578903.0,5.14033985137939,1.83,4505.241741,19.8,
706,AUT,1976,4.0,4.0,7565525.0,5.25030994415283,1.69,4861.574029,18.1,
707,AUT,1977,5.0,3.0,7568430.0,4.965980052948,1.63,5805.31285,16.6,
708,AUT,1978,1.0,1.0,7562305.0,5.17224979400635,1.6,6962.4982709999995,15.5,
709,AUT,1979,5.0,4.0,7549425.0,5.05033016204833,1.6,8321.077145000001,14.6,
710,AUT,1980,2.0,2.0,7549433.0,5.02107000350952,1.65,9180.403687,13.8,
711,AUT,1981,3.0,3.0,7568710.0,5.38078022003174,1.67,7869.495720999999,13.2,
712,AUT,1982,11.0,8.0,7574140.0,5.37593984603882,1.66,7897.975587999999,12.6,
713,AUT,1983,0.0,0.0,7561910.0,5.31658983230591,1.56,8041.655651000001,11.9,
714,AUT,1984,4.0,4.0,7561434.0,5.30726003646851,1.52,7573.590256,11.3,
715,AUT,1985,4.0,3.0,7564985.0,5.31401014328003,1.47,7743.078801000001,10.7,
716,AUT,1986,4.0,2.0,7569794.0,5.49398994445801,1.45,11021.42176,10.1,
717,AUT,1987,4.0,1.0,7574586.0,5.38015985488892,1.43,13793.935590000001,9.5,
718,AUT,1988,1.0,1.0,7585317.0,5.21889019012451,1.45,14931.20004,8.9,
719,AUT,1989,2.0,2.0,7619567.0,5.01743984222412,1.45,14854.8905,8.4,
720,AUT,1990,1.0,1.0,7677850.0,4.97710990905762,1.46,18392.02105,8.0,1.2
721,AUT,1991,3.0,3.0,7754891.0,5.11933994293213,1.51,18950.713330000002,7.7,1.3
722,AUT,1992,8.0,7.0,7840709.0,5.3239598274231,1.51,21059.23877,7.1,1.2
723,AUT,1993,0.0,0.0,7905633.0,5.24965000152588,1.5,20273.45554,6.6,1.0
724,AUT,1994,5.0,1.0,7936118.0,,1.47,21561.95273,6.2,1.1
725,AUT,1995,12.0,10.0,7948278.0,5.44713020324707,1.42,25379.98346,5.7,1.0
726,AUT,1996,4.0,4.0,7959017.0,5.2755298614502,1.45,25024.29178,5.3,1.2
727,AUT,1997,1.0,1.0,7968041.0,,1.39,22309.93039,5.0,0.8
728,AUT,1998,1.0,0.0,7976789.0,6.11453008651733,1.37,22807.51019,4.8,1.0
729,AUT,1999,0.0,0.0,7992324.0,6.13794994354248,1.34,22387.36137,4.7,0.7
730,AUT,2000,0.0,0.0,8011566.0,5.60472011566162,1.36,20328.91945,4.6,1.0
731,AUT,2001,0.0,0.0,8042293.0,5.58877992630005,1.33,20181.51532,4.5,0.9
732,AUT,2002,0.0,0.0,8081957.0,5.54010009765625,1.39,21814.53075,4.4,0.8
733,AUT,2003,0.0,0.0,8121423.0,5.38184976577759,1.38,26659.97834,4.3,0.6
734,AUT,2004,0.0,0.0,8171966.0,5.31006002426147,1.42,30504.209069999997,4.2,0.7
735,AUT,2005,0.0,0.0,8227829.0,5.27166986465454,1.41,31815.8053,4.1,0.7
736,AUT,2006,1.0,1.0,8268641.0,5.26237010955811,1.41,33998.25172,4.0,0.7
737,AUT,2007,1.0,1.0,8295487.0,5.18300008773804,1.38,39078.26102,3.8,0.5
738,AUT,2008,7.0,7.0,8321496.0,5.29572010040283,1.42,43501.15421,3.8,0.7
739,AUT,2009,3.0,3.0,8343323.0,5.77120018005371,1.39,39517.62746,3.7,0.6
740,AUT,2010,0.0,0.0,8363404.0,5.71780014038086,1.44,38985.49437,3.5,0.7
741,AUT,2011,1.0,1.0,8391643.0,5.61269998550415,1.43,42642.09274,3.5,0.9
742,AUT,2012,0.0,0.0,8429991.0,5.50897979736328,1.44,40024.97577,3.4,0.9
743,AUT,2013,1.0,1.0,8479375.0,5.56273984909058,1.44,41674.331589999994,3.2,0.7
744,AUT,2014,0.0,0.0,8541575.0,5.49954986572266,1.47,42364.30921,3.0,0.5
745,AUT,2015,0.0,0.0,8633169.0,,1.49,35936.70099,3.0,0.5
746,AUT,2016,3.0,3.0,8747358.0,,1.49,36699.28249,2.9,0.7
747,AUT,2017,1.0,1.0,,,,,,
748,AUT,2018,0.0,0.0,,,,,,
749,AUT,2019,0.0,0.0,,,,,,
750,AZE,1970,0.0,0.0,5180025.0,,5.018,,,
751,AZE,1971,0.0,0.0,5284532.0,,4.85,,,
752,AZE,1972,0.0,0.0,5385267.0,,4.681,,,
753,AZE,1973,0.0,0.0,5483084.0,,4.51,,,
754,AZE,1974,0.0,0.0,5579077.0,,4.341,,,
755,AZE,1975,0.0,0.0,5674137.0,,4.176,,,
756,AZE,1976,0.0,0.0,5768724.0,,4.018,,,
757,AZE,1977,0.0,0.0,5863134.0,,3.8689999999999998,,,
758,AZE,1978,0.0,0.0,5957929.0,,3.73,,,
759,AZE,1979,0.0,0.0,6053645.0,,3.605,,,
760,AZE,1980,0.0,0.0,6150738.0,,3.497,,,
761,AZE,1981,0.0,0.0,6249320.0,,3.41,,,
762,AZE,1982,0.0,0.0,6349558.0,,3.343,,84.2,
763,AZE,1983,0.0,0.0,6452076.0,,3.293,,82.6,
764,AZE,1984,0.0,0.0,6557585.0,,3.259,,81.1,
765,AZE,1985,0.0,0.0,6666455.0,,2.91,,79.7,
766,AZE,1986,0.0,0.0,6778633.0,,2.9,,78.3,
767,AZE,1987,0.0,0.0,6893500.0,,2.9026,,77.2,
768,AZE,1988,0.0,0.0,7010036.0,,2.8,,76.1,
769,AZE,1989,0.0,0.0,7126891.0,,2.8,,75.5,
770,AZE,1990,0.0,0.0,7159000.0,,2.74,,75.4,4.5
771,AZE,1991,3.0,3.0,7271000.0,,2.87,,75.6,4.9
772,AZE,1992,12.0,12.0,7382000.0,6.05797004699707,2.74,,75.9,7.5
773,AZE,1993,0.0,0.0,7495000.0,,2.7,,76.2,6.3
774,AZE,1994,11.0,10.0,7597000.0,,2.52,,76.0,6.5
775,AZE,1995,2.0,0.0,7685000.0,3.33736991882324,2.29,,75.1,5.7
776,AZE,1996,2.0,2.0,7763000.0,3.51252007484436,2.06,,73.5,5.1
777,AZE,1997,1.0,1.0,7838250.0,,2.07,,71.2,3.6
778,AZE,1998,0.0,0.0,7913000.0,3.38000011444092,2.0,450.58107980000005,68.2,3.5
779,AZE,1999,0.0,0.0,7982750.0,4.21217012405396,2.07,408.3528168,64.7,3.0
780,AZE,2000,1.0,0.0,8048600.0,3.85399007797241,2.0,358.2568618,60.8,2.8
781,AZE,2001,4.0,4.0,8111200.0,3.50342011451721,1.8,435.2048239,57.0,2.7
782,AZE,2002,1.0,1.0,8171950.0,3.15448999404907,1.8,550.7757847999999,53.3,2.6
783,AZE,2003,0.0,0.0,8234100.0,3.2861499786377,1.9,643.9447026,49.9,2.2
784,AZE,2004,0.0,0.0,8306500.0,3.44765996932983,2.0535,738.0923032000001,46.9,2.4
785,AZE,2005,0.0,0.0,8391850.0,2.97462010383606,2.0,944.2377909,44.1,2.2
786,AZE,2006,0.0,0.0,8484550.0,2.5555100440979,1.97,1322.077303,41.7,2.2
787,AZE,2007,1.0,1.0,8581300.0,2.5492799282074,1.97,2048.954751,39.5,2.2
788,AZE,2008,2.0,2.0,8763400.0,2.44092988967896,1.9,3307.213068,37.5,2.2
789,AZE,2009,2.0,2.0,8947243.0,3.22430992126465,1.82,3405.0039479999996,35.7,
790,AZE,2010,0.0,0.0,9054332.0,2.78062009811401,1.92,3920.787338,34.1,2.3
791,AZE,2011,0.0,0.0,9173082.0,2.43564009666443,1.96,4639.036392,32.6,
792,AZE,2012,0.0,0.0,9295784.0,2.09629988670349,2.0,5151.252263,31.4,2.2
793,AZE,2013,0.0,0.0,9416801.0,2.4621798992157,1.98,5774.793989,30.2,2.4
794,AZE,2014,3.0,3.0,9535079.0,2.63466000556946,1.97,6106.651009,29.1,2.5
795,AZE,2015,0.0,0.0,9649341.0,,1.94,4478.772902000001,28.2,2.3
796,AZE,2016,2.0,1.0,9762274.0,,1.94,2874.761195,27.2,2.1
797,AZE,2017,2.0,2.0,,,,,,2.0
798,AZE,2018,0.0,0.0,,,,,,
799,AZE,2019,0.0,0.0,,,,,,
800,BHS,1970,0.0,0.0,169354.0,,3.531,,26.0,
801,BHS,1971,0.0,0.0,173863.0,,3.5039999999999996,,26.5,
802,BHS,1972,0.0,0.0,177839.0,,3.469,,26.9,
803,BHS,1973,0.0,0.0,181488.0,,3.411,,27.2,
804,BHS,1974,0.0,0.0,185099.0,,3.33,,27.3,
805,BHS,1975,0.0,0.0,188882.0,,3.234,,27.2,
806,BHS,1976,1.0,1.0,192902.0,,3.139,,27.0,
807,BHS,1977,0.0,0.0,197111.0,,3.062,,26.6,
808,BHS,1978,0.0,0.0,201513.0,,3.012,,26.2,
809,BHS,1979,0.0,0.0,206032.0,,2.99,,25.7,
810,BHS,1980,0.0,0.0,210661.0,,2.989,5504.55529,25.2,
811,BHS,1981,1.0,1.0,215396.0,,2.9939999999999998,5657.273193,24.8,
812,BHS,1982,0.0,0.0,220275.0,,2.989,6240.046609,24.3,
813,BHS,1983,0.0,0.0,225187.0,,2.965,6689.333132,24.0,
814,BHS,1984,0.0,0.0,230015.0,,2.9189999999999996,7729.336896,23.7,
815,BHS,1985,0.0,0.0,234687.0,,2.8569999999999998,8683.884511,23.4,
816,BHS,1986,0.0,0.0,239131.0,,2.7889999999999997,9063.110037,22.9,
817,BHS,1987,0.0,0.0,243393.0,,2.728,9835.250116,22.3,
818,BHS,1988,0.0,0.0,247579.0,,2.6830000000000003,10110.85663,21.4,
819,BHS,1989,0.0,0.0,251849.0,,2.654,11015.27915,20.5,
820,BHS,1990,0.0,0.0,256336.0,,2.639,11000.54221,19.6,17.6
821,BHS,1991,0.0,0.0,261116.0,,2.6310000000000002,10631.83268,18.8,10.7
822,BHS,1992,0.0,0.0,266134.0,,2.6210000000000004,10753.12755,17.9,15.4
823,BHS,1993,0.0,0.0,271165.0,,2.6010000000000004,10296.34144,17.1,12.9
824,BHS,1994,0.0,0.0,275895.0,,2.5660000000000003,10580.58763,16.3,18.8
825,BHS,1995,0.0,0.0,280150.0,,2.5140000000000002,13135.46537,15.5,14.3
826,BHS,1996,0.0,0.0,283790.0,,2.443,14944.99526,14.8,18.0
827,BHS,1997,2.0,2.0,286970.0,,2.3569999999999998,15761.751830000001,14.2,16.0
828,BHS,1998,0.0,0.0,290060.0,,2.263,17397.46005,13.7,
829,BHS,1999,0.0,0.0,293572.0,,2.165,18967.394,13.4,
830,BHS,2000,0.0,0.0,297890.0,2.84998989105225,2.0709999999999997,19493.13055,13.3,24.8
831,BHS,2001,0.0,0.0,303135.0,,1.99,19709.079990000002,13.3,14.2
832,BHS,2002,0.0,0.0,309157.0,,1.9269999999999998,20641.337030000002,13.4,16.8
833,BHS,2003,0.0,0.0,315746.0,,1.885,20257.47894,13.4,15.8
834,BHS,2004,0.0,0.0,322526.0,,1.8630000000000002,20243.10041,13.4,13.6
835,BHS,2005,0.0,0.0,329249.0,,1.859,21332.29232,13.3,15.8
836,BHS,2006,0.0,0.0,335830.0,,1.865,21434.33563,13.2,18.2
837,BHS,2007,0.0,0.0,342328.0,,1.874,22010.29822,12.8,22.8
838,BHS,2008,0.0,0.0,348676.0,,1.879,21739.26845,12.4,20.9
839,BHS,2009,0.0,0.0,354856.0,,1.876,20039.730209999998,11.9,24.5
840,BHS,2010,0.0,0.0,360832.0,,1.865,19702.64889,11.3,26.1
841,BHS,2011,0.0,0.0,366568.0,,1.847,19385.31679,10.8,34.6
842,BHS,2012,0.0,0.0,372039.0,,1.827,26250.40882,10.3,29.8
843,BHS,2013,1.0,0.0,377240.0,,1.808,25507.695519999997,9.8,31.5
844,BHS,2014,0.0,0.0,382169.0,,1.7919999999999998,25175.36885,9.4,32.4
845,BHS,2015,0.0,0.0,386838.0,,1.778,25421.23455,9.0,37.7
846,BHS,2016,0.0,0.0,391232.0,,1.767,24603.44141,8.6,28.4
847,BHS,2017,0.0,0.0,,,,,,30.9
848,BHS,2018,0.0,0.0,,,,,,
849,BHS,2019,0.0,0.0,,,,,,
850,BHR,1970,0.0,0.0,212605.0,,6.501,,57.2,
851,BHR,1971,0.0,0.0,220312.0,,6.297000000000001,,52.5,
852,BHR,1972,0.0,0.0,229155.0,,6.093999999999999,,48.2,
853,BHR,1973,0.0,0.0,239527.0,,5.899,,44.3,
854,BHR,1974,0.0,0.0,251911.0,,5.721,,40.8,
855,BHR,1975,0.0,0.0,266543.0,,5.56,,37.7,
856,BHR,1976,0.0,0.0,283752.0,,5.417000000000001,,35.1,
857,BHR,1977,0.0,0.0,303175.0,,5.285,,32.7,
858,BHR,1978,0.0,0.0,323473.0,,5.1579999999999995,,30.5,
859,BHR,1979,1.0,1.0,342798.0,,5.0360000000000005,,28.6,
860,BHR,1980,1.0,1.0,359888.0,,4.916,6454.616186,26.9,
861,BHR,1981,0.0,0.0,374120.0,,4.8,7621.360315999999,25.4,
862,BHR,1982,0.0,0.0,385950.0,,4.688,7685.12957,24.0,
863,BHR,1983,0.0,0.0,396454.0,,4.578,7431.961034999999,22.9,
864,BHR,1984,0.0,0.0,407227.0,,4.47,7641.154698,21.9,
865,BHR,1985,0.0,0.0,419430.0,,4.36,5865.4488200000005,21.1,
866,BHR,1986,0.0,0.0,433482.0,,4.245,5014.4231549999995,20.5,
867,BHR,1987,0.0,0.0,448973.0,,4.124,5354.239954,20.1,
868,BHR,1988,0.0,0.0,465202.0,,3.997,5604.597441,19.8,
869,BHR,1989,0.0,0.0,481090.0,,3.866,5543.183771,19.7,
870,BHR,1990,0.0,0.0,495931.0,,3.7319999999999998,5610.808523,19.5,
871,BHR,1991,1.0,1.0,509765.0,,3.5989999999999998,8125.212433,19.3,
872,BHR,1992,0.0,0.0,523087.0,,3.471,7846.140070999999,18.7,
873,BHR,1993,0.0,0.0,536213.0,,3.352,7991.525274,17.9,
874,BHR,1994,1.0,1.0,549588.0,,3.2439999999999998,8329.642532,16.8,
875,BHR,1995,8.0,8.0,563699.0,,3.147,8910.468445,15.5,0.9
876,BHR,1996,16.0,15.0,578668.0,,3.062,9133.957879000001,14.2,1.4
877,BHR,1997,11.0,10.0,594930.0,,2.987,8910.906753,13.1,1.0
878,BHR,1998,0.0,0.0,613702.0,,2.9189999999999996,8581.431606,12.1,
879,BHR,1999,0.0,0.0,636545.0,,2.8560000000000003,8619.896165,11.3,
880,BHR,2000,0.0,0.0,664614.0,,2.795,11490.88384,10.8,
881,BHR,2001,0.0,0.0,697549.0,,2.7310000000000003,10680.01117,10.3,1.3
882,BHR,2002,0.0,0.0,735148.0,,2.6630000000000003,10772.78254,10.0,1.1
883,BHR,2003,1.0,1.0,778711.0,,2.59,11896.05093,9.7,0.4
884,BHR,2004,0.0,0.0,829848.0,,2.5140000000000002,13356.981940000001,9.4,0.8
885,BHR,2005,0.0,0.0,889168.0,,2.436,15457.08645,9.1,0.4
886,BHR,2006,1.0,1.0,958414.0,2.87436008453369,2.363,16666.047459999998,8.8,0.7
887,BHR,2007,0.0,0.0,1035891.0,2.57500004768372,2.2969999999999997,18387.625780000002,8.4,0.4
888,BHR,2008,1.0,1.0,1114590.0,2.49677991867065,2.241,19699.67369,8.0,0.5
889,BHR,2009,0.0,0.0,1185029.0,,2.197,15398.51324,7.7,1.1
890,BHR,2010,2.0,1.0,1240862.0,,2.164,16772.50217,7.3,0.9
891,BHR,2011,1.0,1.0,1278269.0,,2.1390000000000002,17231.37658,7.1,0.5
892,BHR,2012,26.0,22.0,1300217.0,2.64530992507935,2.1180000000000003,17800.8709,6.9,0.3
893,BHR,2013,52.0,41.0,1315411.0,2.47689008712769,2.0980000000000003,18595.28324,6.8,0.4
894,BHR,2014,42.0,35.0,1336397.0,2.46745991706848,2.0780000000000003,17677.63418,6.7,0.5
895,BHR,2015,18.0,16.0,1371855.0,2.66808009147644,2.056,19133.782730000003,6.6,
896,BHR,2016,3.0,2.0,1425171.0,,2.033,18906.705140000002,6.5,
897,BHR,2017,21.0,21.0,,,,,,
